video_id,start_time,end_time,action,split,idx
--UgnJTCTqg,101,111,people battle cry,train,42
--XInAaMS6k,61,71,cap gun shooting,train,43
--XInAaMS6k,72,82,cap gun shooting,train,44
--Z4X0SQxBc,290,300,people clapping,train,45
--ZHUMfueO0,30,40,female singing,train,46
--_K9nQrmDU,30,40,child singing,train,47
--bvmgIdDC8,30,40,female singing,train,48
--byNAHo7tQ,0,10,race car auto racing,train,49
--dMUrmpeqc,30,40,male singing,train,50
--f4Zx92FcY,30,40,male speech man speaking,train,51
--gJvz9RrfA,13,23,playing bass guitar,train,52
--i-y1v8Hy8,0,10,female singing,test,53
--iY3Bf4hDg,30,40,playing violin fiddle,train,54
--nzKFQ7Myg,109,119,playing bongo,train,55
--q1RQWxQog,93,103,playing erhu,train,56
--qEoNMshyY,37,47,tap dancing,train,57
--qXTWmzUKA,30,40,playing bass guitar,train,58
--rs27ZwZ9M,22,32,playing electronic organ,train,59
--rs27ZwZ9M,189,199,playing electronic organ,train,60
--veKG73Di4,39,49,playing congas,train,61
--veKG73Di4,83,93,playing congas,train,62
--vpnMyh30c,83,93,subway metro underground,train,63
--xDffQ9Mwo,30,40,car passing by,train,64
--xJurJrYQg,220,230,orchestra,train,65
--yJcmmwiMc,30,40,playing acoustic guitar,train,66
--z8JpdDKr0,249,259,hammering nails,train,67
--zLzL0sq3M,30,40,car passing by,train,68
--zOG2GRGY4,4,14,duck quacking,train,69
--zOG2GRGY4,14,24,duck quacking,train,70
-00nar1nEPc,33,43,playing harmonica,train,71
-011qJFjM4M,56,66,dog growling,train,72
-011qJFjM4M,96,106,dog growling,train,73
-21-GT2EIM,174,184,church bell ringing,train,74
-21-GT2EIM,224,234,church bell ringing,train,75
-03Hd0MBgQY,0,10,playing piano,train,76
-03N_1zOM4E,239,249,playing table tennis,train,77
-03N_1zOM4E,337,347,playing table tennis,train,78
-0BIyqJj9ZU,30,40,people belly laughing,test,79
-0DIFwkUpjQ,50,60,skateboarding,train,80
-0HTFjyC-SI,7,17,pheasant crowing,train,81
-0HxntVOLW4,508,518,playing steel guitar slide guitar,train,82
-0KPtvNQwSU,188,198,playing squash,train,83
-0KgYgXKFXs,30,40,female singing,train,84
-0LtujdJBYA,85,95,playing bass drum,train,85
-0MDgdtkV0k,10,20,police radio chatter,train,86
-0MDgdtkV0k,44,54,police radio chatter,train,87
-0NxpZlO348,30,40,male speech man speaking,train,88
-0SIsA5l5Eg,30,40,female singing,train,89
-0SQayvXyIQ,110,120,male speech man speaking,train,90
-0TTFAArJ9k,30,40,horse clip-clop,train,91
-0U3c4PN8sc,30,40,car passing by,train,92
-0UQF2s0VYI,0,10,horse neighing,train,93
-0UuUoXQUoI,107,117,playing double bass,test,94
-0UyIRbzhlw,26,36,playing cello,train,95
-0VEyRPpHcY,181,191,people booing,train,96
-0VKonoRviE,197,207,church bell ringing,train,97
-0VKonoRviE,209,219,church bell ringing,train,98
-0VQXloTkoo,32,42,tap dancing,train,99
-0WZoijgWto,30,40,playing electric guitar,train,100
-0WfESRV74k,0,10,raining,train,101
-0WxMOK3X5M,16,26,gibbon howling,train,102
-0WxMOK3X5M,59,69,gibbon howling,train,103
-0X1juZHG6I,30,40,toilet flushing,train,104
-0Y5M39myZY,30,40,male speech man speaking,train,105
-0YaPPvFmC8,30,40,male singing,train,106
-0ZYW2yXKp8,22,32,bird wings flapping,train,107
-0ZYW2yXKp8,32,42,bird wings flapping,train,108
-0Zg_dXR_6I,13,23,missile launch,test,109
-0_vEaaXndY,11,21,driving buses,train,110
-0aiCtGjNXE,30,40,motorboat speedboat acceleration,train,111
-0dzLw4NyrM,596,606,playing didgeridoo,train,112
-0gYWIOfqdM,46,56,playing glockenspiel,train,113
-0hh8Yp02FU,49,59,skiing,train,114
-0iEMffOYwo,5,15,playing oboe,train,115
-0jbsobEJg8,0,10,playing harpsichord,train,116
-0jbsobEJg8,22,32,playing harpsichord,train,117
-0jeONf82dE,21,31,horse neighing,test,118
-0jvUCuqxow,15,25,arc welding,train,119
-0kJ0SVWD7E,30,40,sheep bleating,train,120
-0legLrA6Ns,51,61,playing bass drum,train,121
-0legLrA6Ns,61,71,playing bass drum,train,122
-0lrq0dgfnQ,15,25,chimpanzee pant-hooting,train,123
-0lrq0dgfnQ,26,36,chimpanzee pant-hooting,train,124
-0m2awVIc8A,15,25,police radio chatter,train,125
-0mLdC1zRx8,16,26,playing cornet,train,126
-0p7hKXZ1ww,30,40,lighting firecrackers,test,127
-0pDdvzuFHg,142,152,bowling impact,train,128
-0pDdvzuFHg,298,308,bowling impact,train,129
-0pJqpNjft4,267,277,cow lowing,test,130
-0qyuT918Jc,75,85,planing timber,train,131
-0u9E3dETG0,52,62,bee wasp etc_ buzzing,train,132
-0u9E3dETG0,199,209,bee wasp etc_ buzzing,train,133
-0vPFx-wRRI,30,40,people finger snapping,test,134
-0xDlYX5LM8,227,237,arc welding,train,135
-0yQTraiAUY,30,40,pigeon dove cooing,train,136
-0yRK50zyTI,30,40,fire crackling,test,137
-0zIOEW3mM4,16,26,pheasant crowing,train,138
-0zIOEW3mM4,26,36,pheasant crowing,train,139
-10VmSN3WzE,159,169,playing tabla,train,140
-10VmSN3WzE,218,228,playing tabla,train,141
-11sNcJejws,3,13,cupboard opening or closing,train,142
-12PNUDVUjA,29,39,playing acoustic guitar,train,143
-16xdxkRgXY,1,11,people battle cry,train,144
-16xdxkRgXY,12,22,people battle cry,train,145
-17HGDPd8gE,30,40,waterfall burbling,train,146
-18TGb1WmO8,23,33,missile launch,train,147
-19HsqaVOHU,3,13,crow cawing,train,148
-19HsqaVOHU,19,29,crow cawing,train,149
-1ABuaSkkio,30,40,male singing,train,150
-1B4--7U1xY,2,12,vehicle horn car horn honking,train,151
-1B4--7U1xY,64,74,vehicle horn car horn honking,train,152
-1BLaahvBSM,266,276,child singing,train,153
-1BLaahvBSM,1048,1058,child singing,train,154
-1BtY81-D54,130,140,people battle cry,test,155
-1C5GLtgcbY,30,40,playing washboard,train,156
-1C5GLtgcbY,60,70,playing washboard,train,157
-1Cvs1_xWW4,0,10,fire truck siren,train,158
-1EXhfqLLwQ,150,160,pumping water,test,159
-1EeNriiRN0,443,453,playing squash,train,160
-1GJQ3c94jQ,97,107,cat growling,train,161
-1JmE4eV4zE,442,452,beat boxing,train,162
-1KVzbdvkdg,6,16,playing bagpipes,train,163
-1KVzbdvkdg,54,64,playing bagpipes,train,164
-1LGZONdjkY,22,32,playing trumpet,train,165
-1LGZONdjkY,64,74,playing trumpet,train,166
-1M0nMXxvHY,43,53,playing harpsichord,train,167
-1MClsMVlF0,54,64,lighting firecrackers,train,168
-1NybDGvjoA,36,46,woodpecker pecking tree,train,169
-1P74acOb3c,50,60,playing banjo,train,170
-1PkCejU5u8,370,380,people crowd,train,171
-1QUpHlvDM4,0,10,chicken crowing,train,172
-1UP2kG24nM,50,60,rowboat canoe kayak rowing,train,173
-1VcGT09lUI,126,136,forging swords,train,174
-1VcGT09lUI,208,218,forging swords,train,175
-1Vd89MCLJU,514,524,footsteps on snow,train,176
-1Vd89MCLJU,647,657,footsteps on snow,train,177
-1WK72M4xeg,220,230,driving motorcycle,train,178
-1WNSmtDVi8,12,22,owl hooting,train,179
-1WNSmtDVi8,23,33,owl hooting,train,180
-1X2N5XJckw,0,10,vehicle horn car horn honking,train,181
-1XBP-nZ1bQ,90,100,playing acoustic guitar,train,182
-1_f4o5Lqkg,59,69,mosquito buzzing,train,183
-1cRD9GzcFY,0,10,air horn,train,184
-1dApgfibc4,0,10,child speech kid speaking,train,185
-1d_TDWib1A,50,60,slot machine,train,186
-1eOkp74EGU,105,115,lighting firecrackers,train,187
-1eOkp74EGU,287,297,lighting firecrackers,train,188
-1fAlgxLC00,3,13,lions growling,train,189
-1gKqs5p3I8,107,117,playing flute,train,190
-1iK6drewCE,184,194,playing synthesizer,train,191
-1iK6drewCE,349,359,playing synthesizer,train,192
-1oRfe0FQI8,60,70,railroad car train wagon,train,193
-1pHg-ZVssE,30,40,female singing,train,194
-1pRmoJIGQc,10,20,car engine knocking,test,195
-1q0XHPxqe8,80,90,race car auto racing,train,196
-1qyr-IzqKY,60,70,playing accordion,train,197
-1rZFviqTTQ,3,13,sharpen knife,train,198
-1rZFviqTTQ,28,38,sharpen knife,train,199
-1ukRC9M6bc,50,60,playing drum kit,train,200
-1vfxCtpdEI,30,40,male singing,train,201
-1vr3JMt_tc,249,259,playing trombone,train,202
-2-wdcN5vOw,17,27,train whistling,test,203
-20w_sCdwhk,16,26,reversing beeps,train,204
-239HZbaZ0M,30,40,singing choir,train,205
-23CeprtibU,30,40,chainsawing trees,test,206
-25e5qcELvw,11,21,printer printing,train,207
-25e5qcELvw,21,31,printer printing,train,208
-26aVYRtEAc,30,40,female singing,train,209
-26kjr5MxSI,0,10,chicken clucking,train,210
-28N8VI2emM,76,86,underwater bubbling,train,211
-28cdRYzR4w,65,75,child singing,train,212
-28cdRYzR4w,86,96,child singing,train,213
-2Dm0VjW8oM,1,11,pigeon dove cooing,test,214
-2FKhYSw_zU,99,109,singing choir,train,215
-2Fbw2plADY,30,40,people whispering,train,216
-2HXm-Rj3lg,283,293,people nose blowing,train,217
-2JAK9CdWvY,435,445,slot machine,train,218
-2JalGJn_4Y,263,273,train whistling,train,219
-2JomCd5zzY,184,194,child singing,train,220
-2JomCd5zzY,287,297,child singing,train,221
-2LHurwr5CQ,45,55,subway metro underground,train,222
-2LHurwr5CQ,95,105,subway metro underground,train,223
-2LJWaL2PuA,30,40,car passing by,train,224
-2LovF10IwM,179,189,ice cracking,train,225
-2LovF10IwM,282,292,ice cracking,train,226
-2McrNUTKQQ,30,40,female singing,train,227
-2MeFbcUUmk,30,40,male singing,train,228
-2Mt0URu_Xo,247,257,playing table tennis,train,229
-2OrscQ9MKw,185,195,playing lacrosse,train,230
-2PCw_b6c2k,116,126,playing timpani,train,231
-2QyHTr4cJM,16,26,waterfall burbling,train,232
-2RPPODqLy4,30,40,tapping guitar,test,233
-2TjevpJuAs,30,40,playing acoustic guitar,train,234
-2UTeNMKf7g,260,270,orchestra,train,235
-2Ugsiz1Ro4,88,98,turkey gobbling,train,236
-2X5YwLlICg,2,12,door slamming,train,237
-2Z9JGG0Dnw,70,80,playing saxophone,train,238
-2bOwXoTATM,373,383,playing bagpipes,train,239
-2fGMsiNgl8,52,62,bowling impact,train,240
-2fmgdWsRxM,109,119,bee wasp etc_ buzzing,train,241
-2gf4GmIplE,120,130,playing french horn,train,242
-2jAdijiM14,0,10,playing bagpipes,train,243
-2jAdijiM14,44,54,playing bagpipes,train,244
-2jWRtFugLs,0,10,sea waves,train,245
-2k4RLnPDbo,153,163,playing clarinet,train,246
-2k4RLnPDbo,333,343,playing clarinet,train,247
-2pb2WUxF5Q,50,60,police radio chatter,train,248
-2poGMEmbbk,98,108,using sewing machines,train,249
-2poGMEmbbk,109,119,using sewing machines,train,250
-2qJQqXbtZs,42,52,vacuum cleaner cleaning floors,train,251
-2qJQqXbtZs,128,138,vacuum cleaner cleaning floors,train,252
-2sE5CH8Wb8,30,40,reversing beeps,test,253
-2sE_O4zGO0,73,83,playing castanets,train,254
-2sE_O4zGO0,129,139,playing castanets,train,255
-2sOH8XovEE,484,494,playing table tennis,test,256
-2toZf00LvI,12,22,bowling impact,train,257
-2uGOpRwYzc,2,12,playing french horn,train,258
-2vPstoITHs,39,49,playing timpani,train,259
-2vPstoITHs,430,440,playing timpani,train,260
-2xiZDEuHd8,30,40,pig oinking,test,261
-2xjeuKOWwQ,120,130,lawn mowing,train,262
-2xn5g7sfrU,44,54,basketball bounce,train,263
-2xxVISlg34,30,40,female singing,train,264
-2zHCY2q4DA,139,149,eletric blender running,train,265
-3-4qmWSJXU,30,40,thunder,test,266
-30AswTAoUE,24,34,singing choir,train,267
-30UVzI7M1Y,2,12,dog whimpering,train,268
-32EWNC_btk,11,21,car engine idling,train,269
-32HIdBGdjo,66,76,vehicle horn car horn honking,train,270
-32HIdBGdjo,78,88,vehicle horn car horn honking,train,271
-32IrasDuMg,0,10,people sobbing,train,272
-32R7lVBhoI,30,40,sheep bleating,train,273
-33dtHMQ38I,422,432,playing theremin,train,274
-33dtHMQ38I,449,459,playing theremin,train,275
-376LJuHi_Y,486,496,playing squash,train,276
-37X0bRVT0g,32,42,fox barking,train,277
-37X0bRVT0g,122,132,fox barking,train,278
-39sHTky_6o,0,10,playing ukulele,train,279
-39sHTky_6o,125,135,playing ukulele,train,280
-39y2CnhAsU,115,125,sea waves,train,281
-39y2CnhAsU,125,135,sea waves,train,282
-3ADZZS5luA,104,114,car engine starting,train,283
-3EJe3ZMO1k,30,40,playing violin fiddle,train,284
-3EYaEWEfRE,30,40,rowboat canoe kayak rowing,train,285
-3EwIFTR-Kk,45,55,tap dancing,train,286
-3F84DMR4fA,3,13,parrot talking,train,287
-3F84DMR4fA,40,50,parrot talking,train,288
-3G6bE5PqIQ,2,12,playing cymbal,train,289
-3G6bE5PqIQ,30,40,playing cymbal,train,290
-3GsMfOpuRM,145,155,tapping guitar,train,291
-3Hi-atFiAw,30,40,people shuffling,train,292
-3KiSKjtdXs,44,54,people eating noodle,train,293
-3Kv4fdm7Uk,30,40,playing steelpan,test,294
-3L1rzGAD_o,30,40,playing acoustic guitar,train,295
-3M-k4nIYIM,30,40,car passing by,train,296
-3MNphBfq_0,30,40,car passing by,train,297
-3PdsZqxOwA,40,50,people farting,train,298
-3Ptg4uALKc,230,240,playing tabla,train,299
-3Ptg4uALKc,284,294,playing tabla,train,300
-3Q3Hgr5lhw,370,380,child speech kid speaking,train,301
-3Q5K1PO7ag,51,61,bowling impact,train,302
-3Q5K1PO7ag,80,90,bowling impact,train,303
-3RH8_aeZkk,105,115,running electric fan,test,304
-3SE2nOj6d4,30,40,male singing,train,305
-3VDc0cjv_4,0,10,mouse clicking,train,306
-3WPsuawZDE,328,338,playing electronic organ,train,307
-3WPsuawZDE,345,355,playing electronic organ,train,308
-3WQytGKbrA,28,38,playing didgeridoo,train,309
-3Y4NuyZmvA,250,260,vehicle horn car horn honking,train,310
-3YMCZ2AWW0,30,40,waterfall burbling,train,311
-3YP7hGz7RI,106,116,ice cream truck ice cream van,train,312
-3YWuPXHknk,30,40,car engine starting,test,313
-3ZJD-ApzXE,6,16,playing bassoon,train,314
-3aFttpVvu0,11,21,chimpanzee pant-hooting,train,315
-3b9gwBYXp8,503,513,chopping food,test,316
-3cXcRajPSc,30,40,raining,train,317
-3cuiWZz8FY,30,40,female singing,train,318
-3cvcq0X_zo,250,260,turkey gobbling,train,319
-3d7sJpR8MA,22,32,playing bagpipes,train,320
-3f9zdKh7Oc,168,178,female singing,train,321
-3fum-y9ouw,70,80,people whispering,train,322
-3gU1bPU7_8,0,10,skateboarding,train,323
-3hbLaC4bSs,2,12,people marching,train,324
-3hbLaC4bSs,13,23,people marching,train,325
-3iQfkOVi8g,30,40,male singing,train,326
-3ihfHTdJSI,110,120,chicken crowing,train,327
-3inDTr5RV0,619,629,lathe spinning,train,328
-3inDTr5RV0,631,641,lathe spinning,train,329
-3kt0GobDIM,70,80,playing accordion,train,330
-3l98ZbqecQ,299,309,playing tympani,train,331
-3l98ZbqecQ,903,913,playing tympani,train,332
-3lvuJ1-KsY,70,80,playing clarinet,train,333
-3mXuQ3qGdo,35,45,sheep bleating,train,334
-3mXuQ3qGdo,45,55,sheep bleating,train,335
-3rHVsIj1M8,30,40,wind noise,test,336
-3sX4pIZa8c,1,11,canary calling,train,337
-3sX4pIZa8c,22,32,canary calling,train,338
-3suCV1UqMc,102,112,sharpen knife,train,339
-3suCV1UqMc,282,292,sharpen knife,train,340
-3sxPjf6E6k,30,40,playing trombone,train,341
-3tQW7Zhl9U,380,390,helicopter,train,342
-3tuTtK-PyA,111,121,playing sitar,train,343
-3tuTtK-PyA,152,162,playing sitar,train,344
-3usm60vq2g,240,250,hammering nails,train,345
-3usm60vq2g,321,331,hammering nails,train,346
-3uypzLYfSw,0,10,people screaming,train,347
-3viw1EWLpo,15,25,baby crying,train,348
-3x09REGA-0,50,60,playing didgeridoo,train,349
-3xJAtuhxJ4,115,125,playing bass drum,train,350
-3xJAtuhxJ4,189,199,playing bass drum,train,351
-3xhrOw45ss,60,70,playing banjo,train,352
-3yVqL0DWQE,30,40,car passing by,train,353
-3yfGzvvYhw,248,258,cell phone buzzing,train,354
-3z5mFRgbxc,30,40,driving buses,test,355
-4-rtJzyJ1g,30,40,male speech man speaking,train,356
-405Ksmbra8,19,29,chicken clucking,train,357
-40DA8RPuq0,34,44,train horning,train,358
-40DA8RPuq0,216,226,train horning,train,359
-40nDU5Ecgg,130,140,donkey ass braying,test,360
-427zFFU4Kw,30,40,male speech man speaking,train,361
-42aitlKedE,574,584,striking pool,test,362
-46xqouqMxA,6,16,cat meowing,train,363
-471M-E0YHg,2,12,tractor digging,train,364
-471M-E0YHg,376,386,tractor digging,train,365
-47tt-BTqJY,63,73,playing hammond organ,train,366
-4B9Xf1b1yI,23,33,sheep bleating,train,367
-4CtdVLzUHM,20,30,playing double bass,train,368
-4DpBHTuc88,75,85,playing glockenspiel,test,369
-4EIZrmnLcE,53,63,people booing,train,370
-4ELUORuKtk,30,40,playing acoustic guitar,train,371
-4GGG_1IqE4,211,221,playing bongo,train,372
-4GGG_1IqE4,239,249,playing bongo,train,373
-4ItJ9yTz_c,42,52,train horning,train,374
-4N3GjgnIQ0,260,270,subway metro underground,train,375
-4ObGigN498,50,60,lions growling,train,376
-4QuzXilXac,30,40,playing hammond organ,train,377
-4ST8ru_k9Y,30,40,pigeon dove cooing,train,378
-4T9CjIfm_I,96,106,striking pool,train,379
-4TJHvjsYrE,30,40,playing flute,train,380
-4TM7m_07dg,350,360,planing timber,train,381
-4XHW-rTETw,0,10,playing accordion,train,382
-4XHW-rTETw,29,39,playing accordion,train,383
-4XxY6IA8Zo,61,71,mouse pattering,train,384
-4Yeb7_b-vw,33,43,beat boxing,train,385
-4YxFFstS9E,29,39,missile launch,train,386
-4_Ykqfn8Fw,30,40,playing harpsichord,train,387
-4ano7snqlI,30,40,motorboat speedboat acceleration,train,388
-4bMxEoHn9c,40,50,people hiccup,train,389
-4bPiXbovf0,8,18,air conditioning noise,test,390
-4c4jzE5y_c,5,15,horse neighing,train,391
-4c9EgbBqro,30,40,female speech woman speaking,train,392
-4cRJi8yIMY,187,197,playing hammond organ,train,393
-4cRJi8yIMY,346,356,playing hammond organ,train,394
-4cdRRPG3Wg,76,86,playing tabla,train,395
-4cdRRPG3Wg,115,125,playing tabla,train,396
-4eXuXHZw_A,30,40,playing snare drum,train,397
-4f9PIOK2_I,59,69,woodpecker pecking tree,train,398
-4k2KQXBucU,200,210,race car auto racing,train,399
-4kV3ulsTJc,440,450,people belly laughing,train,400
-4kkGS4-qVM,10,20,playing clarinet,test,401
-4lxNixEQ2A,3,13,penguins braying,train,402
-4lxNixEQ2A,13,23,penguins braying,train,403
-4n6RJHEu7w,387,397,playing hockey,train,404
-4o0jRbgHr4,30,40,cat meowing,train,405
-4p1fU6syyU,72,82,playing didgeridoo,train,406
-4p4JPT4yaU,118,128,playing theremin,train,407
-4pUrlMafww,1,11,people screaming,train,408
-4pmCrSdMhg,30,40,horse clip-clop,test,409
-4rIk1uat_w,30,40,female singing,train,410
-4rdRn-FRXo,30,40,female singing,train,411
-4u6ax5P-o8,4,14,wood thrush calling,train,412
-4vYvHuiHH8,30,40,car passing by,train,413
-4viN_EoxOA,0,10,playing saxophone,test,414
-4wjU1nWdjQ,30,40,stream burbling,train,415
-4xWt2NNeOI,30,40,playing bass guitar,train,416
-4yCSY_5Zns,30,40,playing marimba xylophone,train,417
-5-8Vij75C8,46,56,baby laughter,train,418
-516tRoxniU,20,30,playing cello,train,419
-51CA8BX7gU,30,40,female singing,train,420
-532yuAVspQ,69,79,playing tambourine,train,421
-54fV6gwh7U,177,187,people screaming,train,422
-584aFK8XSk,30,40,female singing,train,423
-5A6hBRssh8,52,62,playing bagpipes,train,424
-5A6hBRssh8,69,79,playing bagpipes,train,425
-5CGQGSFGyg,60,70,playing electronic organ,test,426
-5EM5-7njeE,353,363,singing bowl,train,427
-5F19pIqURQ,30,40,female singing,train,428
-5F5AyQh1q0,30,40,male singing,train,429
-5G8-A2YtEU,11,21,engine accelerating revving vroom,train,430
-5INZ_Tk8RM,30,40,male singing,train,431
-5Ik428qyGo,74,84,playing snare drum,train,432
-5KBSlu3DQc,30,40,rowboat canoe kayak rowing,train,433
-5KPeudJyhk,300,310,playing drum kit,train,434
-5MpAJy294E,30,40,turkey gobbling,train,435
-5MpRM5DfFI,160,170,playing flute,train,436
-5NxigJHFJg,0,10,playing harp,train,437
-5NxigJHFJg,84,94,playing harp,train,438
-5QEN0mzCGA,15,25,car passing by,train,439
-5THbQ6zQM4,218,228,playing accordion,train,440
-5TlMbSgt6M,30,40,male speech man speaking,train,441
-5Tu_wiNnmg,0,10,playing bagpipes,train,442
-5Tu_wiNnmg,32,42,playing bagpipes,train,443
-5U3hgjXAIE,30,40,singing choir,train,444
-5V3sOxJSVc,120,130,female singing,train,445
-5VX0RJeXok,30,40,female singing,train,446
-5VoaeTlokE,107,117,yodelling,train,447
-5VoaeTlokE,250,260,yodelling,train,448
-5YLszkC2Ow,30,40,horse neighing,train,449
-5YpkfJk6vI,30,40,playing electronic organ,train,450
-5ZIlKvRDXY,30,40,female singing,train,451
-5Zh8Ab4KX4,6,16,child speech kid speaking,train,452
-5adN5KiLog,0,10,machine gun shooting,train,453
-5cWCaoEDlE,249,259,electric grinder grinding,train,454
-5cWCaoEDlE,261,271,electric grinder grinding,train,455
-5dCv5_nvU8,200,210,people coughing,train,456
-5ddA2hIm8M,30,40,car passing by,train,457
-5dtmOk-Q2Q,60,70,playing piano,train,458
-5gJgzkMGus,8,18,swimming,train,459
-5hTa-Ukd-g,67,77,electric shaver electric razor shaving,train,460
-5jd03ZiyDk,7,17,dog growling,train,461
-5krqv6TWvM,133,143,yodelling,train,462
-5ndpuzXZWA,30,40,people babbling,train,463
-5o4C4ZtHSU,30,40,police car (siren),train,464
-5ogM5Bd-XM,150,160,playing bass drum,train,465
-5ogM5Bd-XM,280,290,playing bass drum,train,466
-5pOv7eCOLs,46,56,police radio chatter,train,467
-5pcv3sZHEE,3,13,opening or closing car doors,train,468
-5qzWUgsszA,540,550,fireworks banging,train,469
-5uboOrnckc,22,32,people giggling,train,470
-5xBp5NL0o4,30,40,motorboat speedboat acceleration,train,471
-5xyaoo15yQ,30,40,male singing,train,472
-5z9IXBJefc,227,237,playing djembe,test,473
-60bBlFvY4U,190,200,people crowd,train,474
-60vY5Xw1qE,30,40,motorboat speedboat acceleration,train,475
-615mGonUqU,232,242,baltimore oriole calling,test,476
-62pV95k9O0,20,30,sliding door,train,477
-65qg6AidDE,50,60,skiing,train,478
-66S6r4EjC4,40,50,playing cello,train,479
-67jCOryxzQ,4,14,car engine knocking,train,480
-6A2L1U9b5Y,54,64,driving motorcycle,train,481
-6AOy8GAMpM,60,70,typing on computer keyboard,train,482
-6AWljgt55M,509,519,tap dancing,train,483
-6BO5P5QkX4,68,78,fire crackling,train,484
-6BO5P5QkX4,174,184,fire crackling,train,485
-6BlMu-Mxvo,30,40,playing accordion,train,486
-6CgEzqeZFk,169,179,lighting firecrackers,train,487
-6E6POeGfzg,240,250,electric shaver electric razor shaving,train,488
-6EMRv8oxXo,30,40,playing marimba xylophone,train,489
-6EzbBAmvjA,30,40,female singing,train,490
-6FZ8x4RJic,375,385,playing volleyball,train,491
-6GQmaIFTOM,30,40,playing trombone,train,492
-6GyeudnUNw,211,221,playing electric guitar,train,493
-6Hc63ijGxM,386,396,playing double bass,train,494
-6HhoAY9Fbs,30,40,playing acoustic guitar,train,495
-6KMSzhnLdI,24,34,slot machine,train,496
-6ODGR0PdYA,32,42,singing bowl,train,497
-6PJbEt7NKg,30,40,people running,train,498
-6R3wpks5Jg,0,10,playing ukulele,train,499
-6R3wpks5Jg,319,329,playing ukulele,train,500
-6VFTlZsft4,30,40,male speech man speaking,train,501
-6WHMBzZjbc,9,19,playing squash,train,502
-6WHMBzZjbc,131,141,playing squash,train,503
-6YcfxDvWQg,113,123,hail,train,504
-6ZEGCtBKqs,226,236,railroad car train wagon,train,505
-6aZ9yBmtkU,62,72,playing bassoon,train,506
-6bTvuXsIXI,30,40,people clapping,train,507
-6c4gcyhjBA,5,15,motorboat speedboat acceleration,train,508
-6d7SNbycJg,33,43,airplane,train,509
-6gTdk2aofg,16,26,driving snowmobile,train,510
-6gTdk2aofg,55,65,driving snowmobile,train,511
-6gxzS2ydY4,100,110,fireworks banging,train,512
-6izN98y0Hk,390,400,sailing,train,513
-6khcuB2d5U,30,40,female singing,train,514
-6lkiUAf_cQ,30,40,playing banjo,train,515
-6nQx26blSU,30,40,female singing,train,516
-6qqkOHPPlY,40,50,vehicle horn car horn honking,train,517
-6s5GyKQW8Q,29,39,playing glockenspiel,train,518
-6sWX5cFFMM,680,690,underwater bubbling,train,519
-6sWX5cFFMM,695,705,underwater bubbling,train,520
-6t2iefJug8,10,20,playing drum kit,train,521
-6tJgFlNo-c,30,40,playing acoustic guitar,train,522
-6u76q0L5o8,67,77,civil defense siren,test,523
-6v-lqRcpgE,30,40,male singing,train,524
-6v1PqgFrDk,183,193,playing table tennis,train,525
-6wRweADHxk,18,28,horse neighing,train,526
-6xs8HnLo8s,32,42,plastic bottle crushing,train,527
-7-OBu1n4ng,85,95,airplane,train,528
-7-OBu1n4ng,98,108,airplane,train,529
-7-qu1Ma5T4,2,12,elephant trumpeting,train,530
-7-qu1Ma5T4,13,23,elephant trumpeting,train,531
-705iNAh-lE,30,40,goose honking,train,532
