video_id,start_time,end_time,action,split,idx
lo2nWqzyJ1k,106,116,playing guiro,train,160047
lo2nWqzyJ1k,150,160,playing guiro,train,160048
lo3yvn1av2E,30,40,fireworks banging,test,160049
lo89FT5aAEI,110,120,cap gun shooting,train,160050
loAKd8uKulk,96,106,playing harp,train,160051
loAXtqnZETg,36,46,tractor digging,train,160052
loAXtqnZETg,443,453,tractor digging,train,160053
loCnCrz8F3w,72,82,arc welding,train,160054
loCnCrz8F3w,319,329,arc welding,train,160055
loH9CFAvp_8,0,10,gibbon howling,train,160056
loIfkAHvDU0,135,145,sharpen knife,train,160057
loJZQPpAkWU,139,149,playing cymbal,train,160058
loKaGXoYCJU,168,178,playing sitar,train,160059
loKaGXoYCJU,220,230,playing sitar,train,160060
loKkvegkPJ8,30,40,people whispering,test,160061
loMPOYNM66g,91,101,playing timpani,train,160062
loMPOYNM66g,123,133,playing timpani,train,160063
loNtsu58Bbo,117,127,chopping food,train,160064
loNtsu58Bbo,144,154,chopping food,train,160065
loPZ0865dtk,130,140,people crowd,train,160066
loQb08OdWn8,30,40,rowboat canoe kayak rowing,train,160067
loRHOZuqppg,20,30,child speech kid speaking,train,160068
loSf-ERZ4ko,30,40,playing trombone,train,160069
loSmc7WrPgA,78,88,ice cream truck ice cream van,train,160070
loSmc7WrPgA,147,157,ice cream truck ice cream van,train,160071
loT7sgt4u6k,210,220,people crowd,train,160072
loTZgj0RUF8,124,134,rope skipping,train,160073
loTZgj0RUF8,141,151,rope skipping,train,160074
loTbOBE_mvg,1025,1035,missile launch,train,160075
loTbOBE_mvg,1038,1048,missile launch,train,160076
loUnNbPCAeU,81,91,chinchilla barking,train,160077
loXmiNVZDXY,38,48,parrot talking,train,160078
loXmiNVZDXY,68,78,parrot talking,train,160079
lo_F261_XGI,65,75,mynah bird singing,train,160080
lo_F261_XGI,112,122,mynah bird singing,train,160081
lo_XJL4UqKk,230,240,golf driving,train,160082
lof1YRvyREM,86,96,bowling impact,train,160083
lof1YRvyREM,269,279,bowling impact,train,160084
log2BOqyRpU,66,76,electric shaver electric razor shaving,train,160085
logLPyj9kMs,2,12,lions roaring,train,160086
logLPyj9kMs,25,35,lions roaring,train,160087
loh7D-LwTag,216,226,playing badminton,test,160088
loiYX3jRca8,152,162,splashing water,train,160089
loiYX3jRca8,245,255,splashing water,train,160090
lojEoDuxJNo,0,10,stream burbling,train,160091
lomPk1cKptE,417,427,playing synthesizer,train,160092
lomPk1cKptE,533,543,playing synthesizer,train,160093
lonWD7kNNs8,1,11,missile launch,train,160094
loqMhsKXV50,20,30,playing didgeridoo,train,160095
lorg89slVbY,38,48,chimpanzee pant-hooting,train,160096
lorg89slVbY,92,102,chimpanzee pant-hooting,train,160097
lotcKUDHImA,1,11,ambulance siren,train,160098
lou9k72Yjms,621,631,police radio chatter,train,160099
loupNQfiflc,1,11,driving snowmobile,train,160100
loupNQfiflc,61,71,driving snowmobile,train,160101
lovNXyT93Fk,130,140,driving motorcycle,train,160102
lp0nBLUE-x0,45,55,playing double bass,train,160103
lp0nBLUE-x0,84,94,playing double bass,train,160104
lp2XxHX8yVM,280,290,ocean burbling,train,160105
lp3mfe1y-js,18,28,lathe spinning,train,160106
lp49Se6dng0,162,172,slot machine,train,160107
lp4wtG3iu7I,470,480,waterfall burbling,train,160108
lp59NymtzC8,0,10,hammering nails,train,160109
lp6k5RKX06A,24,34,baby laughter,train,160110
lp6k5RKX06A,100,110,baby laughter,train,160111
lpC2-ike1qg,377,387,bouncing on trampoline,train,160112
lpC2-ike1qg,410,420,bouncing on trampoline,train,160113
lpCor2z3TmA,55,65,reversing beeps,train,160114
lpFdvoziNAw,40,50,toilet flushing,train,160115
lpLnRUnoJNQ,0,10,wood thrush calling,train,160116
lpLnRUnoJNQ,42,52,wood thrush calling,train,160117
lpNXcD13Wes,100,110,playing snare drum,train,160118
lpNb6OQAiwA,26,36,hammering nails,train,160119
lpNb6OQAiwA,103,113,hammering nails,train,160120
lpOfv42Oby4,49,59,vacuum cleaner cleaning floors,train,160121
lpOfv42Oby4,120,130,vacuum cleaner cleaning floors,train,160122
lpPmWWamQog,15,25,playing volleyball,train,160123
lpTOWzCd9cw,58,68,mouse clicking,train,160124
lpUhv8ALtQQ,10,20,playing double bass,train,160125
lpXDuyvUcLo,59,69,playing bassoon,train,160126
lpZbquVV6Fw,86,96,playing congas,train,160127
lpZiPZwwXhM,30,40,playing bagpipes,train,160128
lpZiPZwwXhM,99,109,playing bagpipes,train,160129
lpZo0jQUn8M,50,60,race car auto racing,train,160130
lpaTF2mwZTs,90,100,people crowd,train,160131
lpbNXNClNW8,46,56,hammering nails,train,160132
lpe4ZGhhW80,20,30,playing volleyball,train,160133
lpisPGRBFo4,0,10,playing saxophone,train,160134
lpisPGRBFo4,270,280,playing saxophone,train,160135
lpkrkwIVJLc,53,63,plastic bottle crushing,test,160136
lpoMqe5RO_A,2,12,cat growling,test,160137
lpq4ANIF_Kk,60,70,people farting,train,160138
lpq4Hynau4A,0,10,fireworks banging,train,160139
lpr0YtyiTbI,7,17,sharpen knife,train,160140
lpr0YtyiTbI,87,97,sharpen knife,train,160141
lprqQxdZW7w,50,60,subway metro underground,train,160142
lptP67hYIxo,23,33,chipmunk chirping,train,160143
lptP67hYIxo,334,344,chipmunk chirping,train,160144
lptpDgCE0N4,83,93,hammering nails,train,160145
lpwDhPO_ICk,180,190,playing accordion,train,160146
lpwc8LHg8mI,185,195,chimpanzee pant-hooting,test,160147
lpwx62dVdjc,280,290,people sniggering,train,160148
lpxjpCF4kaI,50,60,printer printing,train,160149
lpy2p56GopY,30,40,baby crying,train,160150
lpzff1Rm-Gg,10,20,car engine knocking,train,160151
lpzq_GuhBxM,105,115,firing muskets,train,160152
lpzq_GuhBxM,146,156,firing muskets,train,160153
lq1nokV2Tgo,30,40,rowboat canoe kayak rowing,train,160154
lq4Xiw5NYns,200,210,rowboat canoe kayak rowing,train,160155
lq5lKea4_2Q,270,280,chicken crowing,train,160156
lq5lpciRcN8,9,19,playing tambourine,train,160157
lq7GJbV-1Qo,0,10,bird chirping tweeting,train,160158
lq8OhH-xN7M,36,46,electric shaver electric razor shaving,train,160159
lq9MnA7kkOU,30,40,playing electric guitar,train,160160
lqAMLQIwOpY,0,10,playing trombone,train,160161
lqAMLQIwOpY,80,90,playing trombone,train,160162
lqBAPcw_4Xk,274,284,slot machine,train,160163
lqCsmr4Nwug,4,14,playing tympani,train,160164
lqCsmr4Nwug,66,76,playing tympani,train,160165
lqCx0HgF1ZM,30,40,playing ukulele,test,160166
lqDL7tSrwvE,0,10,pheasant crowing,train,160167
lqDL7tSrwvE,23,33,pheasant crowing,train,160168
lqE3yr2UoOY,7,17,penguins braying,train,160169
lqE3yr2UoOY,24,34,penguins braying,train,160170
lqFGUm4aUn4,50,60,people sobbing,train,160171
lqFobR4qNQc,0,10,skidding,train,160172
lqHzZ3zn6S0,0,10,dog barking,train,160173
lqMFNA6Mzig,310,320,orchestra,train,160174
lqMQiPisKSA,44,54,playing lacrosse,train,160175
lqOfDsCWEBM,0,10,playing harmonica,train,160176
lqOttTg8JbE,20,30,toilet flushing,train,160177
lqPKYdEnJYM,30,40,gibbon howling,train,160178
lqPKYdEnJYM,365,375,gibbon howling,train,160179
lqRSl_k9L8U,140,150,male speech man speaking,train,160180
lqVp4OJ4hbY,31,41,lions roaring,train,160181
lqVp4OJ4hbY,44,54,lions roaring,train,160182
lqWcIjFKeYk,40,50,lawn mowing,train,160183
lqWv4X8OhkA,300,310,goose honking,test,160184
lqWxu1qcmi0,120,130,printer printing,train,160185
lqZ46WxMXrs,97,107,playing tambourine,train,160186
lqZ46WxMXrs,114,124,playing tambourine,train,160187
lqZTyIHaxwM,25,35,ferret dooking,train,160188
lqZTyIHaxwM,59,69,ferret dooking,train,160189
lq_HpoG9CzQ,75,85,people cheering,train,160190
lq_HpoG9CzQ,105,115,people cheering,train,160191
lq_a6ct2X9Q,1,11,spraying water,train,160192
lqbM4kieUDI,27,37,zebra braying,train,160193
lqcs5GnqBSo,8,18,lions roaring,train,160194
lqcs5GnqBSo,19,29,lions roaring,train,160195
lqdLdNvNOjo,30,40,people screaming,train,160196
lqeAf-DqE3I,140,150,playing steelpan,test,160197
lqeHb_00T1A,30,40,people sniggering,train,160198
lqhHCtvN3U0,90,100,people sniggering,train,160199
lqhIhIpN2Xs,138,148,canary calling,train,160200
lqhZAplaWbg,88,98,hail,test,160201
lqjE8aYSAy4,38,48,playing trumpet,train,160202
lqjE8aYSAy4,111,121,playing trumpet,train,160203
lqjpasVerRA,28,38,people burping,train,160204
lqjqJXFbTWs,90,100,train horning,train,160205
lqkqXDSuVJ0,0,10,lawn mowing,train,160206
lql0WBqCfz8,30,40,car engine knocking,train,160207
lqnXGWoKdtw,100,110,sloshing water,train,160208
lqnw0Q13tDc,30,40,pigeon dove cooing,test,160209
lqqeh66S41w,390,400,orchestra,train,160210
lqsHKcLEXk4,85,95,canary calling,train,160211
lqsHKcLEXk4,107,117,canary calling,train,160212
lqsLiTKBql0,1,11,yodelling,train,160213
lqsLiTKBql0,93,103,yodelling,train,160214
lr0KRfTd5BA,303,313,arc welding,train,160215
lr1RLADQXNg,110,120,helicopter,train,160216
lr2botRVoTs,27,37,hedge trimmer running,train,160217
lr2botRVoTs,43,53,hedge trimmer running,train,160218
lr4Xu2PoZlQ,115,125,firing muskets,train,160219
lr4bmbloJs0,20,30,bird chirping tweeting,train,160220
lr6sC1H4jL8,0,10,people sneezing,train,160221
lr78kKqvY5Y,30,40,printer printing,train,160222
lr9L7xjr4xg,30,40,cat meowing,train,160223
lr9StgO7WYQ,42,52,people sneezing,train,160224
lr9StgO7WYQ,197,207,people sneezing,train,160225
lrCA2ow4PPE,160,170,lawn mowing,test,160226
lrDQbiHjf64,21,31,rowboat canoe kayak rowing,train,160227
lrE3KXh79KA,53,63,playing table tennis,train,160228
lrFFGvB03Fw,8,18,golf driving,train,160229
lrFFGvB03Fw,71,81,golf driving,train,160230
lrGgxj19OfU,1,11,roller coaster running,train,160231
lrGrsVb78Rw,30,40,playing bass drum,train,160232
lrIXmX_p_94,0,10,people screaming,train,160233
lrOhRCWhgrA,30,40,engine accelerating revving vroom,train,160234
lrOw3h8KxMI,3,13,playing squash,train,160235
lrOw3h8KxMI,16,26,playing squash,train,160236
lrPTeN9xX4I,132,142,beat boxing,train,160237
lrR0QGz3hUg,81,91,bird chirping tweeting,train,160238
lrT6zDrVmbA,646,656,forging swords,train,160239
lrUgc5Wo5pc,30,40,machine gun shooting,train,160240
lrXjcGYWeRY,380,390,bird chirping tweeting,train,160241
lrXm7xnGSWw,21,31,alligators crocodiles hissing,train,160242
lrXm7xnGSWw,32,42,alligators crocodiles hissing,train,160243
lrYx7HaUlMY,835,845,female speech woman speaking,train,160244
lr_r-2CHp-I,371,381,playing glockenspiel,train,160245
lr_r-2CHp-I,393,403,playing glockenspiel,train,160246
lrc34Vwal5k,210,220,people belly laughing,train,160247
lrdrGdNpTRU,33,43,opening or closing car doors,train,160248
lrdrGdNpTRU,160,170,opening or closing car doors,train,160249
lrh3s1bz9MQ,17,27,playing table tennis,train,160250
lrhnFGHwbrA,12,22,ambulance siren,train,160251
lrjA6TyoeV4,30,40,playing vibraphone,train,160252
lrkGrjzky-I,3,13,playing washboard,train,160253
lrl0D5Af8kA,50,60,ambulance siren,train,160254
lrpc4L5tkBg,10,20,sea waves,train,160255
lrpc4L5tkBg,21,31,sea waves,train,160256
lrpnxEHNW4Y,2,12,scuba diving,train,160257
lrpoRDJQHaM,2,12,playing electronic organ,train,160258
lrr5IQmKKyM,0,10,female speech woman speaking,test,160259
lrv5H610hrc,148,158,turkey gobbling,train,160260
lrv5H610hrc,168,178,turkey gobbling,train,160261
lrxeOmW5U8I,30,40,ambulance siren,train,160262
lryx-rBgT8A,5,15,people crowd,train,160263
lrzqxqkGwoM,0,10,hail,train,160264
lrzqxqkGwoM,13,23,hail,train,160265
ls-5opbITfs,129,139,missile launch,train,160266
ls1hWfYm3Hg,531,541,playing mandolin,train,160267
ls1hWfYm3Hg,626,636,playing mandolin,train,160268
ls45nL8_Sa4,31,41,arc welding,train,160269
ls4xyLjQ_cE,21,31,tap dancing,train,160270
lsAu4_RaXHU,20,30,playing harmonica,test,160271
lsBttXzhPHw,134,144,playing sitar,train,160272
lsBttXzhPHw,144,154,playing sitar,train,160273
lsColjP3SgY,30,40,female singing,train,160274
lsDak_KveM8,171,181,playing timbales,train,160275
lsESINhl5DY,218,228,chainsawing trees,train,160276
lsH-2aCFzP0,71,81,train horning,test,160277
lsIKcxNEsEw,16,26,mynah bird singing,train,160278
lsIKcxNEsEw,36,46,mynah bird singing,train,160279
lsIiSTG2pn4,30,40,people cheering,train,160280
lsJm0kAmicQ,21,31,cat hissing,train,160281
lsLCISU2iT8,60,70,ocean burbling,train,160282
lsMuIqpO_X8,89,99,singing bowl,train,160283
lsO-MyEOBsk,164,174,chopping food,test,160284
lsO-MyEOBsk,175,185,chopping food,test,160285
lsT5dwgr090,70,80,wood thrush calling,train,160286
lsY8RejLczg,176,186,slot machine,test,160287
ls_EQP4IJB4,85,95,playing badminton,train,160288
lsb1RwRZJPE,20,30,lighting firecrackers,train,160289
lsdbToM-M2c,104,114,people humming,train,160290
lsehh-0kQqo,9,19,opening or closing car electric windows,train,160291
lsgQf0lOEJY,540,550,splashing water,train,160292
lsh3Chdfy-A,360,370,playing hammond organ,train,160293
lshjId9rfUw,10,20,chicken clucking,train,160294
lsjTUuxDzTc,90,100,airplane flyby,train,160295
lsjTUuxDzTc,198,208,airplane flyby,train,160296
lskHA-tTdc8,49,59,dog howling,train,160297
lslsKgKiqkI,207,217,lighting firecrackers,train,160298
lsmChAtZmUU,3,13,playing steel guitar slide guitar,train,160299
lsqPzVrSigw,41,51,playing mandolin,train,160300
lsqPzVrSigw,83,93,playing mandolin,train,160301
lssgEeUdHU0,3,13,gibbon howling,train,160302
lssgEeUdHU0,206,216,gibbon howling,train,160303
lt-NtVuRLfM,121,131,dinosaurs bellowing,train,160304
lt2RtBrs-ug,180,190,playing hammond organ,train,160305
lt5H2iH9Ln8,120,130,chicken crowing,train,160306
lt7ZdHt_sD4,111,121,playing steel guitar slide guitar,train,160307
lt7ZdHt_sD4,346,356,playing steel guitar slide guitar,train,160308
ltAxOUzn_O4,259,269,beat boxing,train,160309
ltBX_AhuaWc,210,220,playing french horn,test,160310
ltFpU_QFtjE,460,470,sharpen knife,train,160311
ltGDMqTsalA,1,11,raining,train,160312
ltHeVw0qzYU,280,290,people eating noodle,train,160313
ltHeVw0qzYU,290,300,people eating noodle,train,160314
ltICkcOXKGU,0,10,playing ukulele,train,160315
ltICkcOXKGU,39,49,playing ukulele,train,160316
ltJSGSvRazI,30,40,skateboarding,train,160317
ltNCrwz9TxA,1,11,cuckoo bird calling,train,160318
ltPqAXjtF38,10,20,thunder,train,160319
ltQqX8EvHNw,145,155,eagle screaming,train,160320
ltSU9tLKl0I,30,40,baby crying,train,160321
ltS_cj2X7D4,290,300,orchestra,train,160322
ltSjE9KreEo,60,70,people sneezing,train,160323
ltXpMuH8SI4,31,41,yodelling,train,160324
ltXpMuH8SI4,41,51,yodelling,train,160325
ltZiB80fDBg,3,13,electric grinder grinding,train,160326
ltcDFeaJkNs,82,92,people booing,train,160327
ltcvQz4KabU,50,60,playing electric guitar,train,160328
ltdoz8J8DMc,230,240,splashing water,train,160329
ltg6gO1f454,44,54,canary calling,train,160330
ltg6gO1f454,127,137,canary calling,train,160331
ltho_L0x288,60,70,airplane,train,160332
ltj6qsD12pw,3,13,basketball bounce,train,160333
ltm3BMfwscA,10,20,chicken clucking,train,160334
ltp4sXDS8e4,80,90,playing accordion,train,160335
ltpIFKLD9mU,20,30,goose honking,train,160336
ltqz8Eg02ww,280,290,bee wasp etc_ buzzing,train,160337
ltu7pdyDkqI,141,151,fire truck siren,train,160338
ltw48C1z_n8,30,40,engine accelerating revving vroom,train,160339
ltwJefRTmC8,114,124,playing synthesizer,train,160340
ltwJefRTmC8,226,236,playing synthesizer,train,160341
ltwkzLHbJ4w,2,12,wood thrush calling,train,160342
ltwkzLHbJ4w,15,25,wood thrush calling,train,160343
ltysCJWnvsI,30,40,rapping,test,160344
lu-MVgQJzJI,24,34,playing erhu,train,160345
lu-MVgQJzJI,88,98,playing erhu,train,160346
lu01J0-Jpsc,30,40,typing on typewriter,train,160347
lu1IALDsQVk,474,484,bowling impact,test,160348
lu1IfX4EytU,0,10,playing harmonica,train,160349
lu1IfX4EytU,2,12,playing harmonica,train,160350
lu3q_pOpRpY,31,41,bowling impact,train,160351
lu52106QS6E,25,35,playing trumpet,test,160352
lu6OJ4DkSw4,10,20,people cheering,train,160353
lu6WE0OeK-M,6,16,engine accelerating revving vroom,train,160354
lu8LK-CdbXo,0,10,playing french horn,train,160355
lu8LK-CdbXo,10,20,playing french horn,train,160356
lu8RDB26uPY,120,130,female singing,train,160357
lu8yAdQT-7w,30,40,sheep bleating,train,160358
luAwKm7OnsE,284,294,skiing,train,160359
luD9g3a4_EY,262,272,planing timber,train,160360
luD9g3a4_EY,277,287,planing timber,train,160361
luEYuvEwW5o,115,125,playing timpani,train,160362
luEYuvEwW5o,218,228,playing timpani,train,160363
luG3i1mgd18,38,48,cat purring,train,160364
luG3i1mgd18,279,289,cat purring,train,160365
luHxgaaWDMo,10,20,opening or closing drawers,train,160366
luIaIiSLEo0,27,37,people burping,train,160367
luKww4yJWi0,2,12,police car (siren),train,160368
luLNABetpQU,42,52,playing badminton,train,160369
luP32GUAnEs,13,23,magpie calling,test,160370
luSAuu-BoPs,232,242,squishing water,test,160371
luTuasBCH8A,149,159,playing gong,train,160372
luUkPC6Xuw8,72,82,playing theremin,train,160373
luUkPC6Xuw8,87,97,playing theremin,train,160374
luUtiYyJ9P8,18,28,people booing,train,160375
luWxbbbyL9E,10,20,child speech kid speaking,train,160376
luXzpmcq3QM,0,10,frog croaking,train,160377
luXzpmcq3QM,31,41,frog croaking,train,160378
luYC0HDyLk0,212,222,singing bowl,train,160379
luYcJdyNNkc,480,490,playing saxophone,train,160380
lucH6rINjhg,127,137,beat boxing,train,160381
lukO0aIpI9E,148,158,electric shaver electric razor shaving,train,160382
lukO0aIpI9E,196,206,electric shaver electric razor shaving,train,160383
lulTXP1GNgE,328,338,railroad car train wagon,train,160384
lullJ3nVOmQ,102,112,playing double bass,train,160385
lumfo7beg3w,487,497,singing bowl,train,160386
lunZW0eYFps,0,10,francolin calling,train,160387
luqxGl510KQ,689,699,playing badminton,train,160388
lurSyWX0qa4,550,560,child speech kid speaking,train,160389
lusSgj4qa1I,100,110,cap gun shooting,train,160390
lutN6JqHO_s,97,107,playing cornet,test,160391
lutN6JqHO_s,173,183,playing cornet,test,160392
luth_twr4Yg,217,227,eating with cutlery,train,160393
luvttlfF58U,7,17,eletric blender running,train,160394
luwVe7cpjMg,117,127,playing double bass,train,160395
lux9cetifvk,171,181,playing oboe,train,160396
lux9cetifvk,369,379,playing oboe,train,160397
lv-3GZqy_Mc,3,13,foghorn,test,160398
lv4IYgqcPAs,248,258,fire crackling,train,160399
lv4IYgqcPAs,373,383,fire crackling,train,160400
lv4c-4h8V6I,65,75,mynah bird singing,train,160401
lv4rMDE8igg,4,14,duck quacking,train,160402
lv4rMDE8igg,18,28,duck quacking,train,160403
lv6cKsY0k44,33,43,playing trombone,train,160404
lv6cKsY0k44,65,75,playing trombone,train,160405
lv7BGhhblfc,20,30,playing electric guitar,train,160406
lv7HqAAB2y8,82,92,playing clarinet,train,160407
lv7TooCjHzo,101,111,people whispering,train,160408
lv7jKkVekjs,88,98,printer printing,train,160409
lv7jKkVekjs,138,148,printer printing,train,160410
lv9J6TXCXQE,30,40,cat purring,train,160411
lvAVQzvbh0w,165,175,rope skipping,train,160412
lvAVQzvbh0w,215,225,rope skipping,train,160413
lvBa6wyTTyA,93,103,playing badminton,train,160414
lvCqSAQjZgE,4,14,playing electronic organ,train,160415
lvCqSAQjZgE,81,91,playing electronic organ,train,160416
lvCrfInIfGM,180,190,playing bass drum,train,160417
lvCrfInIfGM,231,241,playing bass drum,train,160418
lvIg7yRwxqA,174,184,cattle bovinae cowbell,train,160419
lvKPmzlEphc,50,60,ocean burbling,train,160420
lvK_aNAtFPQ,40,50,chainsawing trees,train,160421
lvLBs7LZeKA,80,90,child speech kid speaking,train,160422
lvLROc_IWIE,86,96,subway metro underground,train,160423
lvLROc_IWIE,260,270,subway metro underground,train,160424
lvLylSZmrRw,30,40,pigeon dove cooing,train,160425
lvOQ8tKOcuo,220,230,yodelling,train,160426
lvOy55fUAmg,20,30,people sniggering,train,160427
lvP08twtwdg,315,325,running electric fan,test,160428
lvPbeskvmHw,130,140,people clapping,train,160429
lvPccZtw2w8,593,603,lip smacking,train,160430
lvQd2wExDQI,37,47,yodelling,train,160431
lvQd2wExDQI,74,84,yodelling,train,160432
lvSmgnSHZS4,28,38,lathe spinning,train,160433
lvSmgnSHZS4,163,173,lathe spinning,train,160434
lvT4FofWnJE,37,47,bull bellowing,train,160435
lvT4FofWnJE,309,319,bull bellowing,train,160436
lvZW5JunKJo,96,106,playing glockenspiel,train,160437
lvZW5JunKJo,145,155,playing glockenspiel,train,160438
lv_tTIdHC2Q,130,140,playing djembe,test,160439
lva5U3mc2-c,20,30,lawn mowing,train,160440
lvabmASz47c,142,152,people battle cry,test,160441
lvbOo3NBVcM,5,15,playing bass drum,train,160442
lvdsFRffRoU,112,122,forging swords,train,160443
lvei8zI3Tok,40,50,railroad car train wagon,train,160444
lvfKDoPe7OY,60,70,waterfall burbling,train,160445
lvhvvbqmP80,50,60,singing choir,train,160446
lviZzttl4Kk,29,39,dog growling,train,160447
lviZzttl4Kk,45,55,dog growling,train,160448
lvjscfgUaHU,65,75,strike lighter,train,160449
lvki_hJ5QS4,310,320,crow cawing,train,160450
lvm6y9Rmlr0,30,40,using sewing machines,train,160451
lvm8qZZW8mA,153,163,mouse clicking,train,160452
lvm8qZZW8mA,239,249,mouse clicking,train,160453
lvm_5ojMuHU,30,40,helicopter,train,160454
lvmeoqN2t5U,1,11,people whistling,train,160455
lvu4KCNuptM,235,245,alligators crocodiles hissing,train,160456
lvuv8wdL_es,270,280,female speech woman speaking,train,160457
lvwsOpUbEkA,9,19,car engine starting,train,160458
lw-0slTC8TE,63,73,missile launch,train,160459
lw-lbUNn_Yw,0,10,playing cornet,train,160460
lw-lbUNn_Yw,13,23,playing cornet,train,160461
lw0JBpE0cgk,97,107,printer printing,train,160462
lw4HibW_bSk,30,40,playing drum kit,train,160463
lwAKcuKMYfM,15,25,popping popcorn,train,160464
lwGQacDa5zw,85,95,people sneezing,train,160465
lwIiXSVdj14,149,159,basketball bounce,train,160466
lwJvMVlnh00,191,201,singing bowl,train,160467
lwJvMVlnh00,395,405,singing bowl,train,160468
lwLk_X9xYJA,54,64,ice cream truck ice cream van,train,160469
lwLk_X9xYJA,173,183,ice cream truck ice cream van,train,160470
lwMWG0UTOtY,50,60,bouncing on trampoline,train,160471
lwMWG0UTOtY,168,178,bouncing on trampoline,train,160472
lwNQHu8yYwo,28,38,lions roaring,train,160473
lwNQHu8yYwo,41,51,lions roaring,train,160474
lwQBQifSIOU,30,40,people crowd,train,160475
lwRJRGhMlRs,420,430,playing saxophone,train,160476
lwRQVBXLmBg,14,24,people booing,train,160477
lwRpswfSY50,490,500,playing cornet,train,160478
lwRpswfSY50,512,522,playing cornet,train,160479
lwSwIORLQ-o,15,25,playing volleyball,train,160480
lwTJnSlhz-Q,417,427,popping popcorn,test,160481
lwTeCrbEk-c,30,40,police car (siren),train,160482
lwV-Zkf2BGU,23,33,playing table tennis,train,160483
lwVTQsGSXog,10,20,fireworks banging,train,160484
lwWitgspvqo,51,61,strike lighter,test,160485
lwX1BXBtBy4,80,90,ocean burbling,train,160486
lwYZnPB1i0o,30,40,fire crackling,test,160487
lwZA160QFGg,1,11,cricket chirping,train,160488
lwZA160QFGg,11,21,cricket chirping,train,160489
lwZDVGxJjCw,50,60,people battle cry,train,160490
lwZDVGxJjCw,68,78,people battle cry,train,160491
lwb96iGdhZs,210,220,baby laughter,train,160492
lwbQUAbl2wk,66,76,playing oboe,train,160493
lwbQUAbl2wk,104,114,playing oboe,train,160494
lwbQmUswois,290,300,people whistling,train,160495
lwbyQEQv5Jw,15,25,cat purring,train,160496
lwdbb4Rc7_A,30,40,bird wings flapping,test,160497
lweOaP0OJM0,0,10,driving motorcycle,train,160498
lweunGxNVok,288,298,owl hooting,train,160499
lweunGxNVok,305,315,owl hooting,train,160500
lwg67aDi8qE,70,80,playing bass guitar,train,160501
lwgKXn21ymc,656,666,people whispering,train,160502
lwgKXn21ymc,774,784,people whispering,train,160503
lwgr11t-otQ,33,43,frog croaking,train,160504
lwgr11t-otQ,50,60,frog croaking,train,160505
lwhrofoOzMc,11,21,singing choir,train,160506
lwhrofoOzMc,21,31,singing choir,train,160507
lwmFlcQ09B0,30,40,playing bass guitar,train,160508
lwmnA6goJiU,70,80,race car auto racing,train,160509
lwncXF0AN2k,100,110,people farting,train,160510
lwo_cAL7uHA,140,150,playing cornet,train,160511
lwobVomJpK8,29,39,playing bongo,train,160512
lwpKMzaFTi0,30,40,police car (siren),train,160513
