video_id,start_time,end_time,action,split,idx
A2z3KHbvQm4,39,49,cap gun shooting,train,40041
A2z3KHbvQm4,153,163,cap gun shooting,train,40042
A30FTYg_mzA,2,12,opening or closing drawers,train,40043
A30FTYg_mzA,77,87,opening or closing drawers,train,40044
A31vC8soNHA,28,38,sliding door,train,40045
A33eE6IhyDg,1,11,cat growling,train,40046
A35qdbSnpoU,30,40,playing bass guitar,train,40047
A38_MWH45a0,109,119,playing vibraphone,train,40048
A38_MWH45a0,239,249,playing vibraphone,train,40049
A391z0kwWCk,39,49,dog barking,train,40050
A3CJkhyupM0,10,20,police car (siren),test,40051
A3EXlt6BKVU,250,260,subway metro underground,train,40052
A3Eiem251Us,36,46,people cheering,train,40053
A3ElyTjB3jg,5,15,people cheering,train,40054
A3FZ8j3EdkU,30,40,dog whimpering,train,40055
A3Hklq2EcCU,32,42,rope skipping,train,40056
A3Hu-TG6S9w,230,240,railroad car train wagon,train,40057
A3IJqCwf31Q,30,40,car engine starting,train,40058
A3LgY0QSHrI,30,40,driving buses,train,40059
A3PZs1dPMgY,110,120,dog growling,test,40060
A3PymFcwKBc,417,427,ripping paper,train,40061
A3QNR7PTKaQ,30,40,male speech man speaking,train,40062
A3S-H9N1Hm4,180,190,playing tambourine,train,40063
A3S-H9N1Hm4,206,216,playing tambourine,train,40064
A3VQCTBejoQ,30,40,playing violin fiddle,train,40065
A3X2M-zXwR8,9,19,warbler chirping,train,40066
A3X2M-zXwR8,74,84,warbler chirping,train,40067
A3XgdErBvCk,7,17,wind noise,train,40068
A3Y6ukMczQA,20,30,playing accordion,train,40069
A3ahxrhPdwM,13,23,printer printing,train,40070
A3cG7DMOpTo,10,20,race car auto racing,train,40071
A3fJFtMH0rs,1,11,goose honking,train,40072
A3fJFtMH0rs,29,39,goose honking,train,40073
A3h2kPKC_Ys,260,270,playing harmonica,train,40074
A3i6LP-E5Gg,5,15,police radio chatter,train,40075
A3ieyA0J5MU,30,40,subway metro underground,train,40076
A3izGm8zuwI,70,80,people burping,train,40077
A3l8RoRlNvw,30,40,wind noise,train,40078
A3mgpoGjh1Q,140,150,people clapping,train,40079
A3nPXS3o8uw,106,116,playing mandolin,train,40080
A3nPXS3o8uw,139,149,playing mandolin,train,40081
A3raOiNVMOo,128,138,driving snowmobile,train,40082
A3raOiNVMOo,176,186,driving snowmobile,train,40083
A3rg59pwnk0,47,57,smoke detector beeping,train,40084
A3sIfG8zUPE,22,32,people burping,train,40085
A3sdM2kX-QA,30,40,playing bass guitar,train,40086
A3sv1-2qyvU,51,61,cap gun shooting,train,40087
A3sv1-2qyvU,62,72,cap gun shooting,train,40088
A3wmvLyNOgY,361,371,squishing water,train,40089
A3x_m0wRZ8U,1,11,children shouting,train,40090
A41u2lzc4vw,268,278,playing clarinet,train,40091
A42O5eet1E0,19,29,printer printing,train,40092
A42nWoJl4bI,70,80,playing clarinet,train,40093
A43JOxLa5MM,23,33,chicken clucking,test,40094
A43v69J7vpA,3,13,warbler chirping,train,40095
A43v69J7vpA,23,33,warbler chirping,train,40096
A44folsg-Ec,560,570,female speech woman speaking,train,40097
A458iJLZGvg,80,90,child speech kid speaking,test,40098
A46GxwPu8Ho,20,30,playing cello,train,40099
A46Ndk-ru0U,139,149,dog baying,train,40100
A48Hv7io53s,50,60,eating with cutlery,train,40101
A49QFeYAf9s,12,22,dog bow-wow,train,40102
A4AGm-eslbQ,24,34,people farting,train,40103
A4AGm-eslbQ,78,88,people farting,train,40104
A4CaLkILV-k,40,50,female singing,train,40105
A4EWpEPWYag,140,150,playing violin fiddle,train,40106
A4FnDxre4a8,0,10,skateboarding,train,40107
A4IKXFr3CNs,90,100,playing drum kit,train,40108
A4JgBlY89-c,125,135,playing volleyball,train,40109
A4Ly7wwElF0,34,44,basketball bounce,train,40110
A4OEqqb-8K0,30,40,railroad car train wagon,train,40111
A4OlAEdL0ow,276,286,people whispering,train,40112
A4OlAEdL0ow,551,561,people whispering,train,40113
A4P0IgZQf90,136,146,people slurping,test,40114
A4PRreuV-zM,37,47,playing synthesizer,train,40115
A4QKnAfyOwo,2,12,parrot talking,train,40116
A4QKnAfyOwo,27,37,parrot talking,train,40117
A4QagenzsK0,14,24,machine gun shooting,train,40118
A4SLTdmJ5mI,20,30,playing cello,train,40119
A4SjR6-AzgA,42,52,woodpecker pecking tree,train,40120
A4Uo-vd16zQ,30,40,skateboarding,train,40121
A4VQo39arCM,150,160,race car auto racing,train,40122
A4WqHJUahiU,30,40,playing marimba xylophone,train,40123
A4_GBDnZKwo,212,222,bowling impact,train,40124
A4_GBDnZKwo,301,311,bowling impact,train,40125
A4a5VD-hmz4,16,26,people marching,test,40126
A4b8dOXF6tc,51,61,slot machine,train,40127
A4cu5DzFhlI,20,30,people burping,train,40128
A4d5zsXDSP4,12,22,yodelling,train,40129
A4dmdkrs0p4,30,40,motorboat speedboat acceleration,train,40130
A4eZO8Sw-Cw,30,40,engine accelerating revving vroom,train,40131
A4jzTkW50Zg,80,90,police car (siren),train,40132
A4jzYzlzgC4,9,19,cell phone buzzing,test,40133
A4l2-JfgsXE,70,80,tornado roaring,train,40134
A4l2-JfgsXE,132,142,tornado roaring,train,40135
A4nxTY0cDWk,85,95,canary calling,train,40136
A4nxTY0cDWk,98,108,canary calling,train,40137
A4o4Q9sd_y4,83,93,playing gong,train,40138
A4o4Q9sd_y4,178,188,playing gong,train,40139
A4pN2fta64k,30,40,playing marimba xylophone,train,40140
A4qFC2GSoR8,420,430,people whispering,train,40141
A4vbI3sx1aA,86,96,canary calling,train,40142
A4vbI3sx1aA,155,165,canary calling,train,40143
A4wD6HZA5KY,0,10,penguins braying,train,40144
A4wD6HZA5KY,12,22,penguins braying,train,40145
A4xjyWOJ6gY,51,61,people slapping,train,40146
A5-OaLWmw_I,5,15,horse clip-clop,train,40147
A5-rcriW6_4,0,10,chicken crowing,train,40148
A551qSirV68,298,308,alligators crocodiles hissing,train,40149
A55rHYLkwQk,0,10,singing bowl,train,40150
A57cKLS5Jhc,68,78,plastic bottle crushing,train,40151
A58jDX8MIbs,20,30,stream burbling,test,40152
A58nnmnhfUo,1,11,chicken crowing,test,40153
A59j6yvd03Y,122,132,playing didgeridoo,train,40154
A5Bwrg_Cnzw,10,20,playing harp,train,40155
A5CJ4ZFpKes,10,20,chainsawing trees,train,40156
A5HU_j9gKu4,185,195,playing hammond organ,train,40157
A5I3w41xrRw,30,40,ocean burbling,train,40158
A5IDL1YE6yk,16,26,horse clip-clop,train,40159
A5IGhXBviUY,300,310,driving buses,train,40160
A5IhdwKiFpY,58,68,playing djembe,train,40161
A5IhdwKiFpY,78,88,playing djembe,train,40162
A5J9-1WBoE4,260,270,playing drum kit,train,40163
A5LDt9pLZ3o,44,54,airplane flyby,train,40164
A5LDt9pLZ3o,103,113,airplane flyby,train,40165
A5NXL3F-ZsY,260,270,owl hooting,train,40166
A5P42LTe0o0,116,126,yodelling,train,40167
A5Qe-YZgRdM,10,20,race car auto racing,train,40168
A5RP_P_aFsk,10,20,playing vibraphone,test,40169
A5SM6QUqG8Y,30,40,male speech man speaking,train,40170
A5X5L_un_L4,30,40,helicopter,train,40171
A5Y2bPcwT2E,140,150,people crowd,train,40172
A5Z-27jAdhs,30,40,playing french horn,train,40173
A5ZjSemhJdA,116,126,playing timbales,train,40174
A5ZjSemhJdA,149,159,playing timbales,train,40175
A5_hiQxgPw8,40,50,toilet flushing,train,40176
A5dw2aUiCj8,30,40,people running,train,40177
A5i4L95kQok,49,59,owl hooting,train,40178
A5i4L95kQok,67,77,owl hooting,train,40179
A5ip5dHntOk,131,141,playing trombone,train,40180
A5ip5dHntOk,155,165,playing trombone,train,40181
A5kCF_S2JoM,30,40,rowboat canoe kayak rowing,train,40182
A5lX7rsPIDw,300,310,playing acoustic guitar,test,40183
A5lq_urQxqM,25,35,playing gong,train,40184
A5lq_urQxqM,67,77,playing gong,train,40185
A5nbhM6rRuQ,190,200,driving motorcycle,train,40186
A5o4-vMEWMM,220,230,helicopter,train,40187
A5oIv9763iE,17,27,cheetah chirrup,train,40188
A5pE5isijPY,0,10,chimpanzee pant-hooting,train,40189
A5pE5isijPY,559,569,chimpanzee pant-hooting,train,40190
A5p_NLW1l64,30,40,chainsawing trees,train,40191
A5pf6D1ZYi4,30,40,horse neighing,test,40192
A5pl-ARU-GA,6,16,people gargling,train,40193
A5pl-ARU-GA,20,30,people gargling,train,40194
A5qE_cUb69s,19,29,playing guiro,train,40195
A5sAWdWKyf0,140,150,male singing,train,40196
A60MrQpAqAg,30,40,playing trombone,train,40197
A62y6zmx0R8,0,10,machine gun shooting,train,40198
A63X69Mngmg,193,203,cattle bovinae cowbell,train,40199
A63X69Mngmg,225,235,cattle bovinae cowbell,train,40200
A64xNulpJRE,248,258,police car (siren),train,40201
A65WAGFaRYY,54,64,wood thrush calling,train,40202
A65WAGFaRYY,78,88,wood thrush calling,train,40203
A68X4jCtgsw,130,140,playing saxophone,train,40204
A68tYY9AA9Q,30,40,helicopter,test,40205
A69_hm6mMrU,23,33,playing volleyball,test,40206
A6AQAnd6YqY,390,400,people screaming,train,40207
A6Az60r1Lcs,0,10,ocean burbling,train,40208
A6D2bFvLWUQ,30,40,male speech man speaking,train,40209
A6E13ucHyTM,5,15,cattle bovinae cowbell,train,40210
A6GuZLAVqbI,9,19,chicken crowing,train,40211
A6GuZLAVqbI,110,120,chicken crowing,train,40212
A6HE_bUZFeI,90,100,people crowd,train,40213
A6I3j-BvrZE,52,62,playing castanets,train,40214
A6ICqh345ek,0,10,scuba diving,train,40215
A6ICqh345ek,10,20,scuba diving,train,40216
A6Ib82-X4Es,20,30,people coughing,train,40217
A6N3PuDHjfk,20,30,playing accordion,train,40218
A6OhELCagAM,80,90,car engine starting,train,40219
A6PMpITUNMs,133,143,children shouting,test,40220
A6PMpITUNMs,180,190,children shouting,test,40221
A6SvqBtIeN0,30,40,printer printing,train,40222
A6T7Pu4pL1M,30,40,singing choir,test,40223
A6YGeMNtwBA,124,134,bird chirping tweeting,train,40224
A6YodpnP24g,396,406,people coughing,train,40225
A6ZLSJrrI38,50,60,people crowd,train,40226
A6_-Ji7bq5E,337,347,people slurping,test,40227
A6_Rikjub4o,32,42,people battle cry,test,40228
A6ajW0mbzdQ,400,410,people whispering,train,40229
A6b4wOtNyWc,5,15,using sewing machines,train,40230
A6b4wOtNyWc,17,27,using sewing machines,train,40231
A6cqYLdIqmI,359,369,machine gun shooting,train,40232
A6cyYnwqu2U,128,138,hair dryer drying,train,40233
A6dbLkLKj5A,2,12,crow cawing,train,40234
A6dlxJi8kSI,10,20,slot machine,train,40235
A6eqc7qZbYg,32,42,playing steelpan,train,40236
A6eqc7qZbYg,51,61,playing steelpan,train,40237
A6gZ3yviX4A,80,90,playing drum kit,train,40238
A6i1XUWpI-A,30,40,male speech man speaking,train,40239
A6i_B8igGVo,142,152,tap dancing,train,40240
A6kkJoEI6ec,28,38,playing tabla,train,40241
A6lZLS_EpFQ,13,23,subway metro underground,train,40242
A6lnCUf6wEI,0,10,frog croaking,train,40243
A6lnCUf6wEI,12,22,frog croaking,train,40244
A6mWvw80Zq4,32,42,fire truck siren,train,40245
A6o7kLCXee0,16,26,chainsawing trees,train,40246
A6p86Kp6tDE,30,40,raining,test,40247
A6qrPzVrJ_Q,16,26,missile launch,train,40248
A6tpHIyEEic,82,92,playing electronic organ,train,40249
A6tpHIyEEic,151,161,playing electronic organ,train,40250
A6uEmnmuvEo,30,40,female speech woman speaking,train,40251
A6xFNLeLPEc,41,51,dog howling,train,40252
A6xFNLeLPEc,107,117,dog howling,train,40253
A6z79w5fdDU,49,59,dinosaurs bellowing,train,40254
A70Of-qvXMk,30,40,playing harp,train,40255
A72tfO26PRg,36,46,playing trumpet,train,40256
A72tfO26PRg,106,116,playing trumpet,train,40257
A74lbeD1k1o,102,112,wind rustling leaves,train,40258
A76wgmujq2w,28,38,frog croaking,train,40259
A76wgmujq2w,65,75,frog croaking,train,40260
A773toLrCkc,30,40,wind noise,train,40261
A77y1VnuB2o,8,18,mouse squeaking,train,40262
A77y1VnuB2o,35,45,mouse squeaking,train,40263
A782gEE7_Lw,18,28,cat purring,train,40264
A7BqSNOZlbg,45,55,playing harmonica,train,40265
A7DQjMwCtI8,270,280,car passing by,test,40266
A7DwIFiJtyg,275,285,mouse clicking,train,40267
A7E01_FMX9E,510,520,machine gun shooting,train,40268
A7EDCDR834Q,64,74,people farting,train,40269
A7GeW8nUcq8,173,183,subway metro underground,train,40270
A7HaeYJsqzQ,140,150,playing piano,train,40271
A7IAYA3qF58,60,70,ambulance siren,train,40272
A7Ime50t9O8,30,40,playing violin fiddle,train,40273
A7MRVbCY7Rs,81,91,dog growling,train,40274
A7N6zKZJZ68,30,40,playing bass drum,train,40275
A7Ni0ZDgJHM,80,90,people clapping,train,40276
A7O7DCRgfw0,20,30,ocean burbling,train,40277
A7OM4i7fAZM,88,98,eagle screaming,train,40278
A7OlQh2R8dA,0,10,playing badminton,train,40279
A7PmjaZQg7k,0,10,playing french horn,train,40280
A7PmjaZQg7k,10,20,playing french horn,train,40281
A7Q9tTUxNO8,189,199,tornado roaring,test,40282
A7QPVPzEVRQ,1,11,playing trombone,train,40283
A7QPVPzEVRQ,11,21,playing trombone,train,40284
A7RhtWecNZo,280,290,people clapping,train,40285
A7SolJSMhEI,34,44,ice cream truck ice cream van,test,40286
A7TfArXZ8Nk,66,76,people marching,train,40287
A7XDDV5TmV8,69,79,playing erhu,train,40288
A7XDDV5TmV8,117,127,playing erhu,train,40289
A7XiuZ7upyI,21,31,playing bagpipes,train,40290
A7Y5RVSHFLo,17,27,fox barking,train,40291
A7ZU_mv-v2A,301,311,arc welding,train,40292
A7amUKn_fd0,10,20,yodelling,train,40293
A7amUKn_fd0,24,34,yodelling,train,40294
A7cKU2Rq-XE,62,72,people burping,train,40295
A7ehs8ESbdc,30,40,people shuffling,train,40296
A7fJKIVOknE,30,40,playing trombone,train,40297
A7h8awwanWY,266,276,electric shaver electric razor shaving,train,40298
A7iE6fw9mz8,170,180,lawn mowing,train,40299
A7iWSISFXHc,584,594,playing gong,train,40300
A7iWSISFXHc,628,638,playing gong,train,40301
A7jC_5YqD5k,18,28,mouse squeaking,test,40302
A7jMX_jLeQc,127,137,people battle cry,test,40303
A7kiWTT0v3U,93,103,playing table tennis,train,40304
A7mXVx_o_Rw,4,14,airplane flyby,train,40305
A7mXVx_o_Rw,39,49,airplane flyby,train,40306
A7o-wmriwc8,7,17,wood thrush calling,test,40307
A7pW5W-4snM,150,160,vacuum cleaner cleaning floors,test,40308
A7paKBUgo5M,132,142,playing hammond organ,train,40309
A7rYrRvnFEw,321,331,people eating noodle,train,40310
A7rYrRvnFEw,406,416,people eating noodle,train,40311
A7taMTU0d6o,174,184,playing harmonica,train,40312
A7taMTU0d6o,215,225,playing harmonica,train,40313
A7u52VP8wFc,115,125,playing harpsichord,train,40314
A7u52VP8wFc,266,276,playing harpsichord,train,40315
A7vug1WTW8E,50,60,playing violin fiddle,train,40316
A7xKqWNRrlg,30,40,male speech man speaking,train,40317
A7zPXe4h2Lc,30,40,crow cawing,train,40318
A8-04aGmHdw,160,170,mouse pattering,train,40319
A81GKNL8p5k,30,40,playing marimba xylophone,train,40320
A85QeMDv9lE,119,129,playing zither,train,40321
A85Zd8cIBwE,10,20,typing on typewriter,train,40322
A880sltu3bw,90,100,playing djembe,train,40323
A880sltu3bw,112,122,playing djembe,train,40324
A8ARq57FvKo,88,98,skiing,train,40325
A8FGWFAzeHI,2,12,coyote howling,train,40326
A8IVASo0umU,13,23,playing table tennis,train,40327
A8L0mC1_Geg,400,410,bird wings flapping,test,40328
A8L5wdXtOz0,1,11,goose honking,train,40329
A8L5wdXtOz0,13,23,goose honking,train,40330
A8L8L91109I,66,76,playing harpsichord,train,40331
A8L8L91109I,81,91,playing harpsichord,train,40332
A8TdaNgMVsU,160,170,tapping guitar,train,40333
A8TdaNgMVsU,233,243,tapping guitar,train,40334
A8YY5h0Tfak,545,555,people eating crisps,train,40335
A8ZEojp_yUY,51,61,playing trombone,train,40336
A8ZEojp_yUY,87,97,playing trombone,train,40337
A8aiV_MWcWc,180,190,helicopter,train,40338
A8bfoHJS170,30,40,waterfall burbling,train,40339
A8c2gxlw0MU,159,169,airplane flyby,train,40340
A8cVVxdzflI,43,53,people humming,train,40341
A8fWo1WrY5o,325,335,bowling impact,train,40342
A8fWo1WrY5o,387,397,bowling impact,train,40343
A8gbOIvxvMA,30,40,playing cello,test,40344
A8hEBkNuKcM,324,334,playing accordion,train,40345
A8mSxXBnQj0,18,28,civil defense siren,train,40346
A8rklgn3N4A,28,38,cat growling,test,40347
A8sekUWtguE,7,17,playing harmonica,train,40348
A8sekUWtguE,49,59,playing harmonica,train,40349
A8up3toh8Js,340,350,ocean burbling,train,40350
A8w6OOYP3cc,30,40,chainsawing trees,train,40351
A8wD7qAZI8g,140,150,playing piano,train,40352
A8wv2ldC_Gs,30,40,people crowd,train,40353
A8x3HI1EMEY,15,25,people running,train,40354
A91s78YZt-Y,10,20,people farting,test,40355
A93lG1mb83I,3,13,ambulance siren,train,40356
A93lG1mb83I,16,26,ambulance siren,train,40357
A94-DfYhntw,30,40,telephone bell ringing,train,40358
A95Ao8c4zVs,40,50,police car (siren),train,40359
A95vqV9oM6g,81,91,people marching,train,40360
A95vqV9oM6g,92,102,people marching,train,40361
A96w-TgHG9M,42,52,playing cymbal,train,40362
A98bdJ6rkIg,17,27,playing volleyball,train,40363
A9BzfIxSlFg,17,27,people battle cry,train,40364
A9BzfIxSlFg,105,115,people battle cry,train,40365
A9C85K4TtF0,127,137,baby laughter,train,40366
A9C_JCpLlas,2,12,playing tambourine,train,40367
A9DWSxAgt3g,8,18,pig oinking,train,40368
A9FJYQGSozc,6,16,playing badminton,train,40369
A9HHIKln5NQ,40,50,parrot talking,train,40370
A9HHIKln5NQ,50,60,parrot talking,train,40371
A9HzsP-fdJw,30,40,male speech man speaking,train,40372
A9IN_s9VNGc,130,140,splashing water,train,40373
A9IQM_ipwcE,30,40,playing french horn,train,40374
A9JSptUG5HU,20,30,black capped chickadee calling,test,40375
A9KMqwqLboE,30,40,reversing beeps,test,40376
A9LBNpfz7Ko,11,21,scuba diving,train,40377
A9LUV-RADRw,13,23,playing glockenspiel,train,40378
A9LkQyImgNI,30,40,playing cello,test,40379
A9MaY0NqDRg,146,156,car engine idling,train,40380
A9MaY0NqDRg,271,281,car engine idling,train,40381
A9Nz8wKHSyM,22,32,toilet flushing,train,40382
A9OpkJuLwks,70,80,cattle bovinae cowbell,train,40383
A9OpkJuLwks,83,93,cattle bovinae cowbell,train,40384
A9OxoelShlE,41,51,electric shaver electric razor shaving,train,40385
A9PQzwJhW00,10,20,playing banjo,train,40386
A9PsvQB3nYQ,0,10,sheep bleating,train,40387
A9PsvQB3nYQ,5,15,sheep bleating,train,40388
A9QTfe-nwpc,202,212,sea waves,train,40389
A9QTfe-nwpc,213,223,sea waves,train,40390
A9R62SSuxtY,62,72,playing bassoon,train,40391
A9TBEZrzA_w,2,12,chipmunk chirping,train,40392
A9TBEZrzA_w,12,22,chipmunk chirping,train,40393
A9WqkEz77Iw,5,15,roller coaster running,train,40394
A9XFiq_Gx90,107,117,playing glockenspiel,train,40395
A9XSIjuLCWw,30,40,male singing,train,40396
A9XlzwX4kcg,0,10,turkey gobbling,train,40397
A9YzN8Y8l0M,90,100,people sniggering,train,40398
A9Zocd1MghE,30,40,engine accelerating revving vroom,train,40399
A9eqjQqHEOw,173,183,skiing,train,40400
A9gTk3GIp_U,10,20,playing acoustic guitar,train,40401
A9hhiIg_LPw,46,56,playing harpsichord,train,40402
A9hhiIg_LPw,166,176,playing harpsichord,train,40403
A9hoI2vOyLY,47,57,playing tabla,train,40404
A9hoI2vOyLY,64,74,playing tabla,train,40405
A9hukW7a9HY,18,28,playing hockey,train,40406
A9hukW7a9HY,42,52,playing hockey,train,40407
A9iLhMcIm-Y,30,40,playing clarinet,train,40408
A9ija92Awhk,9,19,ocean burbling,train,40409
A9k4o9pHMfQ,92,102,people slurping,train,40410
A9k4o9pHMfQ,327,337,people slurping,train,40411
A9l-703AMJI,2,12,wind chime,train,40412
A9mt1dKfbEA,130,140,subway metro underground,train,40413
A9mt1dKfbEA,257,267,subway metro underground,train,40414
A9n6gH2uS5U,19,29,cat growling,test,40415
A9n7s4scX80,0,10,owl hooting,train,40416
A9n7s4scX80,83,93,owl hooting,train,40417
A9osdB5ofzQ,147,157,bee wasp etc_ buzzing,train,40418
A9osdB5ofzQ,158,168,bee wasp etc_ buzzing,train,40419
A9pIMNKQWCk,5,15,footsteps on snow,train,40420
A9pIMNKQWCk,31,41,footsteps on snow,train,40421
A9rQO4nMFJA,198,208,cat meowing,train,40422
A9sNnVtaI2Q,784,794,playing squash,train,40423
A9spkkBnWdY,30,40,people whispering,train,40424
A9vObisEwwY,30,40,pigeon dove cooing,train,40425
A9z0g1HGLo8,30,40,pigeon dove cooing,train,40426
AA-RMLtetA8,115,125,playing flute,train,40427
AA00IIWHwFo,10,20,ocean burbling,train,40428
AA0Ekw6dlQo,46,56,playing oboe,test,40429
AA0N8XMqx9s,30,40,rowboat canoe kayak rowing,test,40430
AA59C8xEKP4,30,40,stream burbling,train,40431
AA5B6BC4www,30,40,wind noise,train,40432
AA6GYNHPW04,70,80,baby laughter,train,40433
AA8O_fDsraY,30,40,car engine knocking,train,40434
AA9WZip3vAs,19,29,hair dryer drying,train,40435
AA9_YqPHRpo,180,190,playing cymbal,train,40436
AABgGgkXH94,30,40,female speech woman speaking,test,40437
AACErcXlc3U,0,10,typing on computer keyboard,train,40438
AACLlCJWMwQ,190,200,playing acoustic guitar,train,40439
AACebVo-JXY,30,40,sailing,train,40440
AAChQ1eWzAQ,131,141,lathe spinning,train,40441
AADRFZxFFp4,10,20,playing saxophone,train,40442
AADRFZxFFp4,91,101,playing saxophone,train,40443
AADVQbCFllM,30,40,male speech man speaking,train,40444
AADgp29Yu6c,167,177,roller coaster running,train,40445
AADgp29Yu6c,202,212,roller coaster running,train,40446
AAE0eZzaQD4,25,35,elk bugling,train,40447
AAE0eZzaQD4,46,56,elk bugling,train,40448
AAFZZWt-lnw,15,25,playing volleyball,train,40449
AAHW5hixOgc,212,222,heart sounds heartbeat,train,40450
AAHybONa3n4,150,160,dinosaurs bellowing,test,40451
AAJg7eAaEL0,30,40,stream burbling,train,40452
AALBHA6Lksg,184,194,people eating crisps,train,40453
AALLlbb_oks,580,590,railroad car train wagon,train,40454
AALPO07U5i4,18,28,mynah bird singing,train,40455
AALPO07U5i4,34,44,mynah bird singing,train,40456
AALmlahkqq0,30,40,people cheering,train,40457
AAMu9lrdOX8,30,40,male speech man speaking,train,40458
AAOSTDhX0LQ,9,19,chicken clucking,train,40459
AAOcAu6ELFo,15,25,race car auto racing,train,40460
AAOgiB8oQtk,6,16,playing washboard,train,40461
AAOrBFyaa7M,28,38,train whistling,train,40462
AASpYn_EQS8,0,10,dog barking,train,40463
AATamcR-7dE,30,40,orchestra,train,40464
AAWe4zRLVVU,30,40,playing timpani,test,40465
AAYA7MGEXU8,230,240,people belly laughing,train,40466
AAZC-Hfr4Mw,30,40,child speech kid speaking,train,40467
AAZqfLHYKzI,30,40,goose honking,train,40468
AA_JmBlopFY,113,123,playing volleyball,train,40469
AA_XVhso6IU,244,254,playing violin fiddle,test,40470
AAcHfp8Ls9c,30,40,playing acoustic guitar,train,40471
AAdciXShS1c,19,29,parrot talking,test,40472
AAe5JTAnJ_0,0,10,cat meowing,train,40473
AAeCDJCMZXc,54,64,dog howling,train,40474
AAeCDJCMZXc,77,87,dog howling,train,40475
AAeMyQ2c7ms,30,40,playing accordion,train,40476
AAePH5eQUZE,30,40,race car auto racing,train,40477
AAeYfwuVdsU,50,60,lions growling,train,40478
AAgAow4imeM,240,250,playing flute,train,40479
AApTo3l6NfA,30,40,train horning,train,40480
AAtQYdMM1yk,30,40,ocean burbling,train,40481
AAtRr4-1O8E,30,40,male speech man speaking,train,40482
AAtuZS27eks,8,18,rope skipping,train,40483
AAwcn0AlNqo,30,40,playing cello,train,40484
AAy1vJ1L4Wo,30,40,playing bass guitar,train,40485
AAy6KeLktiw,128,138,bull bellowing,train,40486
AAy6KeLktiw,192,202,bull bellowing,train,40487
AAyqgdDOUYA,20,30,fire truck siren,test,40488
AB--KnXO_0c,30,40,playing gong,test,40489
AB09H2PvbaI,12,22,playing trombone,train,40490
AB3YleyASmY,30,40,playing banjo,train,40491
AB42sGdZ0TQ,23,33,lawn mowing,train,40492
AB42sGdZ0TQ,62,72,lawn mowing,train,40493
AB51NSaRL7M,455,465,mouse clicking,train,40494
AB6ji26GvME,30,40,playing trumpet,train,40495
AB7BBauVjHc,70,80,playing banjo,train,40496
AB7eCNI2_Ow,550,560,helicopter,train,40497
AB8AIUcP_P0,180,190,people crowd,train,40498
AB9-wtsnXpU,113,123,playing cornet,train,40499
AB9pc5f9jKs,30,40,playing trombone,train,40500
ABB8aRiKurQ,216,226,shot football,train,40501
ABBGCLK4O2w,1,11,raining,train,40502
ABCUrbSmLuo,30,40,baby crying,test,40503
ABEGVvtHCd4,240,250,car engine starting,train,40504
ABEJ-xAreeQ,1,11,train horning,train,40505
ABETn_wNeb8,10,20,people burping,train,40506
ABEhxfTSs9Q,49,59,playing oboe,train,40507
ABH4iCT5Iik,30,40,singing choir,test,40508
ABH6ot7vePk,33,43,beat boxing,train,40509
ABL8jtrfZ3E,167,177,playing tuning fork,test,40510
